frequency_filtre,NF_01_filtre,S11_01_filtre,S21_01_filtre,S12_01_filtre,S22_01_filtre,NF_01s_filtre,S11_01s_filtre,S21_01s_filtre,S12_01s_filtre,S22_01s_filtre,NF_02_filtre,S11_02_filtre,S21_02_filtre,S12_02_filtre,S22_02_filtre,NF_02s_filtre,S11_02s_filtre,S21_02s_filtre,S12_02s_filtre,S22_02s_filtre,NF_03_filtre,S11_03_filtre,S21_03_filtre,S12_03_filtre,S22_03_filtre,NF_03s_filtre,S11_03s_filtre,S21_03s_filtre,S12_03s_filtre,S22_03s_filtre
57905000000,7.7168236,-14.562235,14.469518,-46.244438,-23.769163,7.0628362,-12.631802,14.657967,-46.368343,-24.368635,7.8993444,-12.971414,14.316771,-45.099155,-23.733841,7.980535,-12.971414,14.316771,-45.099155,-23.733841,8.5133924,-14.411811,13.181361,-61.677113,-27.232567,7.6452508,-14.411811,13.181361,-61.677113,-27.232567
57922000000,8.5834808,-14.277685,14.462985,-50.487888,-24.817024,8.8767576,-12.654882,14.65704,-51.074184,-24.431692,8.5308084,-12.77432,14.310653,-48.296883,-24.309654,8.8325615,-12.77432,14.310653,-48.296883,-24.309654,9.0155478,-14.352765,13.180271,-46.475281,-28.003653,8.9788704,-14.352765,13.180271,-46.475281,-28.003653
57939000000,8.3853807,-14.445431,14.492053,-50.867184,-24.893574,8.7910604,-12.708838,14.685502,-57.185768,-24.789837,8.1897087,-12.893826,14.339066,-51.831894,-24.51487,8.7020683,-12.893826,14.339066,-51.831894,-24.51487,9.0463676,-14.353646,13.197126,-57.464878,-28.54591,8.9022427,-14.353646,13.197126,-57.464878,-28.54591
57956000000,8.4683876,-14.368227,14.458196,-59.831173,-25.097837,8.7648745,-12.469277,14.655492,-45.220776,-24.906261,8.2296333,-12.794699,14.307924,-56.296009,-24.733908,8.6651173,-12.794699,14.307924,-56.296009,-24.733908,8.5514708,-14.335459,13.169632,-45.737076,-29.249979,8.9426146,-14.335459,13.169632,-45.737076,-29.249979
57973000000,9.3888512,-14.579659,14.498673,-50.435837,-25.249817,8.7255878,-12.652386,14.696982,-49.096901,-25.001993,9.4433804,-12.861481,14.344584,-50.0443,-25.076874,8.6336374,-12.861481,14.344584,-50.0443,-25.076874,10.040833,-14.357347,13.197768,-44.680527,-30.064363,8.9638195,-14.357347,13.197768,-44.680527,-30.064363
57990000000,7.9080439,-14.498034,14.461329,-56.245609,-25.872587,8.7092552,-12.646787,14.655662,-60.902912,-25.742962,8.4050016,-12.908184,14.305607,-47.6255,-25.847313,8.6064968,-12.908184,14.305607,-47.6255,-25.847313,8.080081,-14.409056,13.166369,-51.314384,-30.161152,8.9902115,-14.409056,13.166369,-51.314384,-30.161152
58007000000,9.108283,-14.584636,14.510915,-61.584957,-26.734575,8.736536,-12.808661,14.697453,-53.59568,-26.546711,9.1868191,-13.036107,14.349311,-51.145004,-26.669954,8.6847286,-13.036107,14.349311,-51.145004,-26.669954,8.5935392,-14.502877,13.200737,-41.966213,-32.058514,9.0116863,-14.502877,13.200737,-41.966213,-32.058514
58024000000,8.6417027,-14.448719,14.487661,-45.605171,-27.646196,8.7560701,-12.728147,14.677802,-53.491196,-27.476187,8.5256796,-12.854337,14.331123,-56.851963,-27.364033,8.6933498,-12.854337,14.331123,-56.851963,-27.364033,8.9037704,-14.268255,13.188721,-42.570885,-32.778973,9.0032501,-14.268255,13.188721,-42.570885,-32.778973
58041000000,8.5036039,-14.401963,14.515884,-60.597298,-28.440907,8.7532845,-12.638922,14.704136,-48.136147,-28.319326,8.4650784,-12.909149,14.357371,-54.863991,-28.160398,8.7229071,-12.909149,14.357371,-54.863991,-28.160398,9.4137058,-14.283655,13.211165,-48.991192,-32.922089,9.0115509,-14.283655,13.211165,-48.991192,-32.922089
58058000000,8.6111164,-14.434178,14.516957,-58.192795,-28.903603,8.8250818,-12.652795,14.70823,-53.946449,-28.762121,8.8505669,-12.851742,14.360789,-45.256687,-28.497194,8.7964973,-12.851742,14.360789,-45.256687,-28.497194,9.3411655,-14.331391,13.209043,-51.510075,-33.526264,9.0673742,-14.331391,13.209043,-51.510075,-33.526264
58075000000,8.9803247,-14.284152,14.531504,-45.499065,-29.214563,8.7444849,-12.692143,14.724851,-49.138844,-28.926388,8.9454393,-12.766428,14.37548,-47.046658,-29.288574,8.7594023,-12.766428,14.37548,-47.046658,-29.288574,9.3924589,-14.267623,13.221786,-51.340984,-34.053848,8.9676628,-14.267623,13.221786,-51.340984,-34.053848
58092000000,8.7249031,-14.417974,14.53721,-56.282246,-30.015324,8.7722244,-12.671571,14.728846,-53.114834,-29.618835,8.7598944,-12.834379,14.37761,-59.766006,-29.6525,8.8154964,-12.834379,14.37761,-59.766006,-29.6525,8.749608,-14.387757,13.226263,-46.41354,-33.904549,9.1129417,-14.387757,13.226263,-46.41354,-33.904549
58109000000,8.9727793,-14.482306,14.560729,-59.127811,-31.053562,8.7641029,-12.840669,14.749976,-46.771389,-30.445107,8.6256428,-12.92262,14.401148,-54.516445,-30.560465,8.7493896,-12.92262,14.401148,-54.516445,-30.560465,8.9227514,-14.406538,13.243525,-50.404823,-34.737598,9.186286,-14.406538,13.243525,-50.404823,-34.737598
58126000000,8.6797199,-14.520952,14.54304,-53.355988,-32.466064,8.7572575,-12.818592,14.734719,-55.736385,-32.34343,8.5148335,-12.94222,14.385874,-53.091206,-31.958658,8.7485752,-12.94222,14.385874,-53.091206,-31.958658,9.1376753,-14.514821,13.236609,-49.749516,-35.011127,9.1925583,-14.514821,13.236609,-49.749516,-35.011127
58143000000,8.7941809,-14.449222,14.564522,-51.135063,-34.000816,8.812192,-12.770197,14.758524,-54.094711,-33.841946,9.039134,-12.939878,14.409535,-46.980179,-33.36562,8.7535849,-12.939878,14.409535,-46.980179,-33.36562,9.1655302,-14.495788,13.249271,-44.649708,-35.262814,9.1835756,-14.495788,13.249271,-44.649708,-35.262814
58160000000,8.9918633,-14.395045,14.539268,-48.2631,-34.961636,8.8223228,-12.671114,14.731238,-47.39769,-34.787128,9.0353279,-12.863035,14.384341,-50.62561,-34.104179,8.7385693,-12.863035,14.384341,-50.62561,-34.104179,8.9440069,-14.419084,13.232312,-45.377296,-34.972042,9.1510715,-14.419084,13.232312,-45.377296,-34.972042
58177000000,8.5928154,-14.441381,14.564979,-52.585575,-35.583817,8.7953491,-12.709266,14.757254,-62.796432,-34.965031,9.0220442,-12.90521,14.407581,-47.125938,-35.771893,8.7174911,-12.90521,14.407581,-47.125938,-35.771893,9.6781483,-14.336551,13.24817,-50.014137,-33.922691,9.1266279,-14.336551,13.24817,-50.014137,-33.922691
58194000000,8.5182457,-14.364079,14.535858,-50.456821,-35.613625,8.770628,-12.674451,14.723355,-51.23909,-35.354923,8.4596424,-12.790317,14.375142,-45.434254,-35.541729,8.7180519,-12.790317,14.375142,-45.434254,-35.541729,9.4003258,-14.167896,13.222906,-56.8484,-32.774654,9.1388817,-14.167896,13.222906,-56.8484,-32.774654
58211000000,8.4776402,-14.36152,14.574048,-51.419949,-35.826191,8.7935238,-12.65379,14.763521,-64.840279,-35.837261,8.5167217,-12.798574,14.413773,-50.112228,-36.75919,8.7350798,-12.798574,14.413773,-50.112228,-36.75919,8.972764,-14.226837,13.254731,-44.157906,-31.822845,9.1480474,-14.226837,13.254731,-44.157906,-31.822845
58228000000,8.7470007,-14.462678,14.55956,-57.496868,-36.380543,8.8064566,-12.738841,14.748446,-54.550911,-36.447144,8.5201797,-12.899393,14.400742,-53.613182,-36.606747,8.7600584,-12.899393,14.400742,-53.613182,-36.606747,9.3149004,-14.244945,13.243449,-47.406242,-30.650145,9.1247988,-14.244945,13.243449,-47.406242,-30.650145
58245000000,8.9439754,-14.681821,14.562252,-44.064049,-37.118881,8.7274399,-12.773878,14.753284,-44.267281,-35.781326,8.6853943,-12.943627,14.404155,-45.075069,-34.957233,8.7354565,-12.943627,14.404155,-45.075069,-34.957233,8.9836178,-14.427409,13.244753,-58.799118,-29.885523,9.1079226,-14.427409,13.244753,-58.799118,-29.885523
58262000000,8.7825975,-14.563009,14.546995,-51.238659,-35.222744,8.7363176,-12.796106,14.737027,-58.011002,-35.157581,8.7135782,-12.950191,14.391427,-51.337112,-34.741146,8.6931229,-12.950191,14.391427,-51.337112,-34.741146,9.1235828,-14.465178,13.235276,-60.945179,-29.265865,9.0667286,-14.465178,13.235276,-60.945179,-29.265865
58279000000,8.7627001,-14.577344,14.566059,-51.471199,-33.683861,8.3557568,-12.808419,14.756313,-50.320213,-33.848103,8.7660666,-12.910557,14.407715,-51.482048,-33.44976,8.1947546,-12.910557,14.407715,-51.482048,-33.44976,8.8843937,-14.354788,13.246448,-54.05217,-28.837204,8.6283197,-14.354788,13.246448,-54.05217,-28.837204
58296000000,8.5015211,-14.461364,14.583237,-46.681,-31.919273,8.0295277,-12.763522,14.772955,-47.1134,-32.316128,8.8129501,-12.949517,14.424915,-50.985146,-33.485828,7.8741059,-12.949517,14.424915,-50.985146,-33.485828,9.0235786,-14.351708,13.259594,-51.40097,-28.428749,7.6361413,-14.351708,13.259594,-51.40097,-28.428749
58313000000,8.3940229,-14.485902,14.571385,-46.04274,-32.043644,8.3805304,-12.684833,14.765015,-48.742466,-32.009491,8.7895985,-12.773041,14.416213,-48.936455,-32.280071,8.2444334,-12.773041,14.416213,-48.936455,-32.280071,8.881938,-14.27129,13.253915,-60.236252,-28.173742,8.1307716,-14.27129,13.253915,-60.236252,-28.173742
58330000000,8.9308023,-14.379772,14.564447,-54.380177,-31.351845,8.4289103,-12.64615,14.755866,-51.059704,-31.556612,8.7685127,-12.748619,14.411686,-48.046581,-32.15696,8.3414326,-12.748619,14.411686,-48.046581,-32.15696,8.9798994,-14.235185,13.247379,-54.494621,-27.596678,8.1897001,-14.235185,13.247379,-54.494621,-27.596678
58347000000,8.5108576,-14.622697,14.581304,-55.79718,-30.591074,8.5080576,-12.793323,14.772653,-53.637215,-31.026819,8.5696611,-12.81748,14.422853,-55.186016,-30.823275,8.4258432,-12.81748,14.422853,-55.186016,-30.823275,8.4908695,-14.317292,13.256948,-46.038158,-26.60041,8.3190689,-14.317292,13.256948,-46.038158,-26.60041
58364000000,4.1442761,-14.699708,14.58671,-46.553852,-29.42857,8.7455578,-12.884128,14.774342,-49.435066,-30.167875,3.5399857,-12.923903,14.428575,-58.912369,-29.842745,8.6738005,-12.923903,14.428575,-58.912369,-29.842745,4.8556452,-14.38878,13.256763,-47.61795,-25.844906,8.8151131,-14.38878,13.256763,-47.61795,-25.844906
58381000000,4.9296293,-14.627076,14.600328,-49.745049,-28.575726,8.7853308,-12.850292,14.79122,-67.068604,-28.619503,4.9325128,-12.927473,14.447282,-52.690559,-28.663755,8.7140913,-12.927473,14.447282,-52.690559,-28.663755,-1.5136346,-14.420211,13.270629,-48.341381,-25.535948,8.8324614,-14.420211,13.270629,-48.341381,-25.535948
58398000000,12.366329,-14.638225,14.587234,-42.526917,-27.274107,8.7272444,-12.880847,14.7755,-57.735207,-27.464575,12.590322,-12.987453,14.431154,-52.518166,-27.492582,8.6863585,-12.987453,14.431154,-52.518166,-27.492582,14.413697,-14.425523,13.258403,-59.83934,-24.776447,8.7873964,-14.425523,13.258403,-59.83934,-24.776447
58415000000,9.6086044,-14.59568,14.577503,-59.082523,-26.518459,8.9909372,-12.815557,14.770011,-47.732853,-26.58296,9.5871754,-12.971782,14.425903,-48.64595,-27.222012,8.9661112,-12.971782,14.425903,-48.64595,-27.222012,9.9631176,-14.362575,13.254125,-63.574009,-24.376022,9.1798906,-14.362575,13.254125,-63.574009,-24.376022
58432000000,9.2082453,-14.595353,14.57918,-48.565891,-26.355032,9.0329418,-12.852882,14.764803,-51.329796,-26.25938,9.613904,-12.995327,14.419656,-52.680962,-26.799147,8.9858589,-12.995327,14.419656,-52.680962,-26.799147,10.40667,-14.416779,13.248824,-53.64864,-24.109306,9.1976404,-14.416779,13.248824,-53.64864,-24.109306
58449000000,11.375939,-14.510782,14.573989,-58.298832,-25.978746,9.0634661,-12.770427,14.761774,-53.101486,-26.220919,11.441112,-12.883245,14.418045,-49.661495,-26.335648,8.9937792,-12.883245,14.418045,-49.661495,-26.335648,14.580068,-14.245369,13.244805,-47.751606,-23.855122,9.2244701,-14.245369,13.244805,-47.751606,-23.855122
58466000000,8.7138262,-14.605026,14.619847,-49.876091,-25.630072,9.1184645,-12.760492,14.807463,-49.714027,-26.046175,9.2092619,-12.839918,14.46064,-60.727524,-25.971979,8.9350443,-12.839918,14.46064,-60.727524,-25.971979,9.0752325,-14.31905,13.275616,-53.981819,-23.652853,8.8559723,-14.31905,13.275616,-53.981819,-23.652853
58483000000,8.5219011,-14.499775,14.605429,-46.098404,-25.049673,9.5000944,-12.763687,14.795672,-46.543816,-25.717442,8.5078955,-12.834129,14.452722,-52.367516,-25.252649,9.3230486,-12.834129,14.452722,-52.367516,-25.252649,8.5278654,-14.297138,13.267237,-48.626514,-23.181904,9.8693056,-14.297138,13.267237,-48.626514,-23.181904
58500000000,11.787579,-14.632483,14.61647,-52.27087,-24.399744,9.1678667,-12.85868,14.807505,-45.99894,-24.809166,11.866879,-12.933654,14.462632,-52.593964,-24.535032,8.9956856,-12.933654,14.462632,-52.593964,-24.535032,13.199375,-14.42283,13.275192,-49.939621,-22.692129,9.347003,-14.42283,13.275192,-49.939621,-22.692129
58517000000,8.8328075,-14.619687,14.593133,-53.888439,-23.887131,9.0651045,-12.883621,14.775701,-47.624275,-23.918217,8.9857378,-12.927833,14.435121,-47.436562,-24.069304,8.9027395,-12.927833,14.435121,-47.436562,-24.069304,9.1751432,-14.375095,13.249731,-39.720963,-22.62776,9.1885185,-14.375095,13.249731,-39.720963,-22.62776
58534000000,8.7970791,-14.70406,14.614057,-50.561565,-23.145437,9.3304558,-12.95433,14.800994,-52.349812,-23.242891,8.656785,-13.056808,14.455441,-62.829517,-23.501652,9.1933069,-13.056808,14.455441,-62.829517,-23.501652,8.7859964,-14.49922,13.268908,-50.11916,-22.028576,9.5296602,-14.49922,13.268908,-50.11916,-22.028576
58551000000,2.7495723,-14.418601,14.635841,-47.030685,-22.820488,9.1610479,-12.807001,14.823126,-51.053448,-22.946365,2.8938973,-12.859428,14.4785,-52.653889,-23.139744,8.9711552,-12.859428,14.4785,-52.653889,-23.139744,0.80216676,-14.254526,13.281101,-43.901188,-21.648045,9.0512543,-14.254526,13.281101,-43.901188,-21.648045
58568000000,9.3036156,-14.476213,14.662947,-49.428181,-22.594645,8.9996252,-12.70562,14.854139,-51.183735,-22.748384,9.2005577,-12.772767,14.508057,-60.448711,-22.991804,8.7411442,-12.772767,14.508057,-60.448711,-22.991804,9.6330328,-14.256332,13.302573,-47.185669,-21.500406,8.8170786,-14.256332,13.302573,-47.185669,-21.500406
58585000000,8.8629408,-14.37631,14.674321,-52.672421,-22.513144,9.2421522,-12.747402,14.872513,-42.47961,-22.997755,8.9893341,-12.684425,14.522491,-45.617771,-22.560362,8.9627447,-12.684425,14.522491,-45.617771,-22.560362,8.6683712,-14.178037,13.309324,-47.195789,-21.26873,9.1209879,-14.178037,13.309324,-47.195789,-21.26873
58602000000,8.401185,-14.553514,14.64802,-60.990963,-22.167534,8.9090881,-12.762255,14.841289,-63.043404,-22.341782,8.5647678,-12.822639,14.49932,-54.263107,-22.317394,8.6449881,-12.822639,14.49932,-54.263107,-22.317394,8.2197838,-14.234321,13.291712,-50.733646,-21.090162,8.7090578,-14.234321,13.291712,-50.733646,-21.090162
58619000000,12.568157,-14.571662,14.676267,-42.234276,-21.479145,8.886282,-12.816402,14.872211,-54.277683,-22.000881,12.810143,-12.861058,14.525983,-51.655167,-21.75963,8.5634441,-12.861058,14.525983,-51.655167,-21.75963,14.159232,-14.331624,13.31113,-58.874664,-20.672962,8.6766176,-14.331624,13.31113,-58.874664,-20.672962
58636000000,8.939867,-14.700555,14.661343,-51.11552,-21.198044,8.920289,-12.767925,14.851867,-50.438999,-21.332159,8.9974489,-12.893448,14.507484,-62.132248,-21.30493,8.6423025,-12.893448,14.507484,-62.132248,-21.30493,9.3176022,-14.416414,13.298763,-57.758381,-20.282568,8.7313671,-14.416414,13.298763,-57.758381,-20.282568
58653000000,6.9216962,-14.571789,14.641517,-42.819954,-20.637241,9.3498306,-12.892359,14.83189,-57.178207,-20.703657,6.6791368,-12.895701,14.488666,-52.316017,-20.781635,9.2739382,-12.895701,14.488666,-52.316017,-20.781635,6.4992948,-14.409755,13.284448,-50.467365,-19.785042,9.6054306,-14.409755,13.284448,-50.467365,-19.785042
58670000000,10.755749,-14.517823,14.676604,-54.041019,-20.306458,9.2586298,-12.731208,14.868116,-48.481941,-20.32078,10.945502,-12.869308,14.524541,-52.527283,-20.544556,9.1905603,-12.869308,14.524541,-52.527283,-20.544556,11.870871,-14.256124,13.308595,-55.492104,-19.591972,9.5084066,-14.256124,13.308595,-55.492104,-19.591972
58687000000,8.3594465,-14.524104,14.67459,-65.961113,-20.08251,9.2862625,-12.745118,14.870485,-51.009785,-20.132872,8.3715525,-12.835604,14.527102,-52.886684,-20.360035,9.2048426,-12.835604,14.527102,-52.886684,-20.360035,8.6681395,-14.235085,13.308649,-50.675388,-19.356941,9.5590506,-14.235085,13.308649,-50.675388,-19.356941
58704000000,8.5165491,-14.534713,14.657137,-51.126617,-20.065315,9.3136292,-12.699505,14.852484,-55.627373,-20.037725,8.0887594,-12.780309,14.502753,-45.066166,-20.146608,9.2170048,-12.780309,14.502753,-45.066166,-20.146608,8.8183088,-14.175311,13.288126,-52.360336,-19.255024,9.6654663,-14.175311,13.288126,-52.360336,-19.255024
58721000000,9.1298399,-14.590049,14.693288,-46.435135,-19.589668,8.9846849,-12.811107,14.88344,-55.210278,-20.009468,9.5242233,-12.808221,14.537009,-50.589443,-20.213169,8.833499,-12.808221,14.537009,-50.589443,-20.213169,9.388236,-14.304211,13.309615,-50.289276,-19.09868,9.2054358,-14.304211,13.309615,-50.289276,-19.09868
58738000000,9.8435631,-14.677254,14.705568,-48.638687,-19.785297,8.8840303,-12.765027,14.89759,-46.884586,-19.58931,9.8418932,-12.796795,14.550362,-54.065052,-19.900177,8.7437124,-12.796795,14.550362,-54.065052,-19.900177,10.416864,-14.356873,13.321377,-58.47533,-18.982189,9.0690861,-14.356873,13.321377,-58.47533,-18.982189
58755000000,8.1216393,-14.704636,14.66369,-45.502266,-19.458874,8.8765755,-12.890193,14.85231,-50.465748,-19.447523,8.2834024,-12.954525,14.50546,-50.022629,-19.402277,8.7253208,-12.954525,14.50546,-50.022629,-19.402277,8.5657768,-14.510271,13.293904,-54.287292,-18.786316,8.9889936,-14.510271,13.293904,-54.287292,-18.786316
58772000000,8.7806778,-14.688728,14.701811,-46.9772,-18.798382,8.7752047,-12.924587,14.893039,-43.293415,-18.846815,9.1464376,-12.947196,14.545334,-44.456226,-18.97069,8.6091785,-12.947196,14.545334,-44.456226,-18.97069,9.2254486,-14.476437,13.314848,-64.851456,-18.523256,8.818572,-14.476437,13.314848,-64.851456,-18.523256
58789000000,8.9191551,-14.766706,14.661748,-58.949039,-18.611698,8.7593584,-12.869882,14.855374,-44.760845,-18.642698,8.6985474,-12.984922,14.507473,-49.417114,-18.768818,8.5418653,-12.984922,14.507473,-49.417114,-18.768818,9.3903551,-14.418112,13.279902,-55.422398,-18.281435,8.7415791,-14.418112,13.279902,-55.422398,-18.281435
58806000000,8.9792204,-14.651957,14.71975,-52.296223,-18.369974,8.8234262,-12.91235,14.916904,-46.697853,-18.523867,8.5915775,-12.97243,14.563571,-55.259201,-18.588438,8.6850672,-12.97243,14.563571,-55.259201,-18.588438,9.098897,-14.399024,13.322227,-48.543125,-18.004883,8.8133726,-14.399024,13.322227,-48.543125,-18.004883
58823000000,7.8464427,-14.357348,14.706711,-49.445034,-18.216692,8.806489,-12.66282,14.902345,-60.605221,-18.40712,8.0097942,-12.713839,14.552099,-55.859127,-18.493681,8.6461821,-12.713839,14.552099,-55.859127,-18.493681,7.817759,-14.154441,13.312861,-43.73904,-17.924755,8.8162947,-14.154441,13.312861,-43.73904,-17.924755
58840000000,7.2864041,-14.511992,14.725137,-47.122604,-18.002323,8.7962885,-12.810706,14.922238,-48.614658,-18.269421,6.4768353,-12.838526,14.568321,-45.528618,-18.412088,8.61483,-12.838526,14.568321,-45.528618,-18.412088,5.6182742,-14.225374,13.322966,-52.699631,-17.730087,8.7982168,-14.225374,13.322966,-52.699631,-17.730087
58857000000,9.5795736,-14.48795,14.714982,-51.655647,-17.822292,8.8686199,-12.660787,14.909554,-45.0144,-17.965311,9.6679344,-12.644787,14.561417,-45.867462,-18.117813,8.6839943,-12.644787,14.561417,-45.867462,-18.117813,9.9962368,-14.126979,13.316041,-54.32402,-17.54483,8.8771324,-14.126979,13.316041,-54.32402,-17.54483
58874000000,7.9340134,-14.712965,14.70461,-57.872318,-17.514122,8.7096376,-12.894673,14.896972,-50.220539,-17.673428,7.6311083,-12.835418,14.547171,-55.351147,-17.759285,8.5726776,-12.835418,14.547171,-55.351147,-17.759285,7.8212194,-14.272047,13.303444,-45.500904,-17.440035,8.6851187,-14.272047,13.303444,-45.500904,-17.440035
58891000000,9.3566332,-14.527555,14.713068,-42.664772,-17.13246,7.8894472,-12.785514,14.907531,-52.500797,-17.246923,9.6639833,-12.897776,14.55865,-45.422653,-17.526535,7.9573712,-12.897776,14.55865,-45.422653,-17.526535,9.6080294,-14.32995,13.311484,-49.154114,-16.966063,8.5614128,-14.32995,13.311484,-49.154114,-16.966063
58908000000,8.9567194,-14.722733,14.69413,-45.05265,-16.82391,7.9203782,-12.924547,14.886385,-61.045254,-16.963575,9.0964851,-12.959901,14.538468,-46.282059,-17.105322,8.0640469,-12.959901,14.538468,-46.282059,-17.105322,9.4203796,-14.51705,13.294601,-59.073483,-16.769695,8.6169386,-14.51705,13.294601,-59.073483,-16.769695
58925000000,9.6315165,-14.4335,14.711705,-42.505489,-16.611959,7.8535652,-12.708159,14.90484,-43.292065,-16.694649,9.4970169,-12.902349,14.555237,-65.431366,-16.871857,7.9899793,-12.902349,14.555237,-65.431366,-16.871857,10.218014,-14.412408,13.302749,-55.810749,-16.574642,8.5099173,-14.412408,13.302749,-55.810749,-16.574642
58942000000,9.0227604,-14.608094,14.729386,-44.838829,-16.684689,7.4481487,-12.780251,14.924107,-54.384884,-16.700695,9.0442162,-12.755127,14.573236,-57.702965,-16.716572,7.6962705,-12.755127,14.573236,-57.702965,-16.716572,9.4338512,-14.226914,13.316558,-50.376747,-16.425816,8.6213207,-14.226914,13.316558,-50.376747,-16.425816
58959000000,7.7494035,-14.569605,14.720259,-44.531822,-16.371136,6.2253208,-12.77119,14.912855,-55.787838,-16.636116,7.921948,-12.741937,14.562557,-51.462402,-16.559336,6.4647603,-12.741937,14.562557,-51.462402,-16.559336,7.1132913,-14.089965,13.308101,-52.178043,-16.308489,8.1158667,-14.089965,13.308101,-52.178043,-16.308489
58976000000,3.1198163,-14.26824,14.729521,-46.838837,-16.309631,6.6081157,-12.624744,14.924485,-58.935387,-16.48299,1.9301801,-12.670706,14.574576,-59.619545,-16.527847,6.8554544,-12.670706,14.574576,-59.619545,-16.527847,8.0295954,-13.910028,13.318303,-42.471653,-16.035524,8.5759659,-13.910028,13.318303,-42.471653,-16.035524
58993000000,9.2263947,-14.545828,14.716115,-61.768391,-16.215279,6.573307,-12.709653,14.908161,-58.293949,-16.347183,9.7650089,-12.819416,14.553528,-48.436619,-16.527176,6.8014808,-12.819416,14.553528,-48.436619,-16.527176,9.7096806,-14.212493,13.300091,-48.117764,-16.318195,8.5963545,-14.212493,13.300091,-48.117764,-16.318195
59010000000,7.1280427,-14.623786,14.714456,-46.624363,-15.955131,6.6149139,-12.647396,14.90489,-47.785275,-16.081196,7.1950512,-12.703831,14.552946,-47.938881,-16.259972,6.86344,-12.703831,14.552946,-47.938881,-16.259972,6.640521,-14.322738,13.299375,-57.016758,-16.125099,8.6815195,-14.322738,13.299375,-57.016758,-16.125099
59027000000,2.4265211,-14.659963,14.728436,-45.203529,-15.957465,6.4959621,-12.815167,14.926291,-47.89793,-15.9485,3.246037,-12.85406,14.572793,-46.26376,-16.149446,6.7221107,-12.85406,14.572793,-46.26376,-16.149446,6.8437123,-14.259113,13.309939,-50.165043,-15.90063,8.4820108,-14.259113,13.309939,-50.165043,-15.90063
59044000000,-2.6861105,-14.675289,14.714729,-55.292938,-15.66026,6.4649248,-12.902534,14.906472,-52.508286,-15.748164,-3.8786747,-13.007204,14.559821,-51.475468,-15.893962,6.708807,-13.007204,14.559821,-51.475468,-15.893962,4.436245,-14.347487,13.298797,-53.565407,-15.767229,8.4184523,-14.340784,13.296682,-53.187412,-15.734035
59061000000,11.960219,-14.63799,14.71833,-48.482838,-15.575873,6.6297226,-12.862322,14.914699,-48.192211,-15.643523,11.928741,-12.809994,14.564232,-49.52047,-15.523193,6.8119364,-12.809994,14.564232,-49.52047,-15.523193,12.882309,-14.208822,13.30105,-53.025452,-15.477207,8.6190777,-14.272955,13.299685,-59.339703,-15.501073
59078000000,9.2718744,-14.480511,14.708666,-59.521152,-15.305826,7.4638543,-12.881975,14.90648,-46.830971,-15.514004,9.0702705,-12.821424,14.555464,-65.195435,-15.410966,7.439137,-12.821424,14.555464,-65.195435,-15.410966,9.8323078,-14.136238,13.290832,-54.045532,-15.233888,8.6803656,-14.11926,13.288013,-52.737217,-15.249104
59095000000,9.5348053,-14.459811,14.707041,-51.642925,-15.2049,7.5156288,-12.537913,14.901571,-43.246426,-15.040456,9.7780409,-12.685517,14.550158,-51.065052,-15.19142,7.4462333,-12.685517,14.550158,-51.065052,-15.19142,10.357193,-14.085247,13.285007,-52.779839,-15.027403,8.7035694,-14.104932,13.285353,-53.769512,-15.078854
59112000000,8.0247927,-14.613453,14.732037,-50.434021,-15.047816,8.4528275,-12.731661,14.927225,-51.398468,-15.021978,7.9423914,-12.606071,14.570188,-47.376637,-15.109926,8.4109306,-12.606071,14.570188,-47.376637,-15.109926,8.0234184,-14.132925,13.305504,-54.503235,-14.999658,9.8522921,-14.09693,13.301986,-54.269173,-14.958251
59129000000,8.5075588,-14.503668,14.712597,-47.412682,-14.812377,9.370183,-12.757764,14.902534,-48.738338,-14.895534,8.8978758,-12.780002,14.552702,-47.272175,-15.041954,9.2635403,-12.780002,14.552702,-47.272175,-15.041954,8.734705,-14.168127,13.290364,-59.973625,-14.893635,10.486525,-14.223423,13.285548,-63.655937,-14.911326
59146000000,9.1918287,-14.687921,14.725246,-59.155796,-14.646817,10.481405,-12.869037,14.91864,-56.27951,-14.725646,9.0563717,-12.864081,14.569791,-47.873882,-14.84722,10.341662,-12.864081,14.569791,-47.873882,-14.84722,9.3201685,-14.376115,13.300649,-62.025909,-14.86853,10.868985,-14.353904,13.298831,-47.649231,-14.756439
59163000000,8.6520786,-14.527934,14.702374,-55.789494,-14.457957,10.374588,-12.934618,14.899398,-48.490898,-14.599575,8.8293848,-12.718313,14.545267,-46.381355,-14.645681,10.257751,-12.718313,14.545267,-46.381355,-14.645681,8.7037621,-14.459003,13.282341,-45.683117,-14.804987,10.743263,-14.074759,13.272985,-43.196545,-14.720115
59180000000,9.6093035,-14.742351,14.726809,-47.757938,-14.390097,10.426194,-12.832189,14.922112,-55.505478,-14.444911,9.8430681,-12.826478,14.56426,-49.289165,-14.558394,10.255115,-12.826478,14.56426,-49.289165,-14.558394,9.9649258,-14.206714,13.288363,-48.374878,-14.654913,10.753231,-14.286033,13.281894,-51.504128,-14.693156
